mineral,mineral_1,similarity_1,mineral_2,similarity_2,mineral_3,similarity_3,mineral_4,similarity_4,mineral_5,similarity_5,mineral_6,similarity_6,mineral_7,similarity_7,mineral_8,similarity_8,mineral_9,similarity_9,mineral_10,similarity_10
Abelsonite,Neighborite,0.471404520791,Garrelsite,0.348155311911,Elpidite,0.32025630761,Bergenite,0.288675134595,Tobelite,0.288675134595,Nordstrandite,0.280056016806,Orschallite,0.258198889747,Guarinoite,0.258198889747,Takovite,0.258198889747,Karpenkoite,0.258198889747
Abernathyite,Heinrichite,0.567961834247,Meta-aluminite,0.439941345064,Natrouranospinite,0.401609664451,Freboldite,0.401609664451,Metaheinrichite,0.401609664451,Trogerite,0.401609664451,Iriginite,0.370991116608,Yingjiangite,0.366617787553,Strelkinite,0.366617787553,Spherocobaltite,0.359210604054
Abhurite,Hydroromarchite,0.790569415042,Herzenbergite,0.625,Romarchite,0.559016994375,Jungite,0.5,Hafnon,0.433012701892,Steacyite,0.408248290464,Ferronigerite-2N1S,0.408248290464,Katophorite,0.353553390593,Erythrosiderite,0.353553390593,Sadanagaite,0.353553390593
Acanthite,Chlorargyrite,0.436977648442,Pyrargyrite,0.411449000563,Silver,0.391617508273,Proustite,0.359397100668,Tetrahedrite,0.334540238369,Stephanite,0.330140292421,Polybasite,0.32150549025,Anglesite,0.303519095124,Cerussite,0.30069842733,Covellite,0.291756636397
Actinolite,Tremolite,0.389581676328,Diopside,0.373362847115,Epidote,0.361699673594,Titanite,0.360820732216,Talc,0.314191137339,Magnetite,0.311556803758,Grossular,0.299779089857,Albite,0.29229516773,Rutile,0.291105631307,Clinochlore,0.290817956047
Adamite,Austinite,0.54557564724,Arseniosiderite,0.499030604267,Carminite,0.496648583009,Conichalcite,0.462945477128,Mixite,0.436712736045,Duftite,0.42240409045,Beudantite,0.403272415969,Tsumcorite,0.398656999853,Agardite-(Y),0.3917616855,Arsentsumebite,0.370901596633
Adelite,Kolicite,0.801783725737,Hauckite,0.801783725737,Allactite,0.801783725737,Johnbaumite,0.760638829256,Yeatmanite,0.760638829256,Holdenite,0.755928946018,Hodgkinsonite,0.725240667623,Chlorophoenicite,0.725240667623,Rouaite,0.707106781187,Kraisslite,0.707106781187
Adranosite-(Fe),Huizingite-(Al),1.0,Ammoniomagnesiovoltaite,1.0,Kremersite,1.0,Pyracmonite,1.0,Sabieite,1.0,Clairite,1.0,Carlsonite,1.0,Lonecreekite,0.845154254729,Boussingaultite,0.46625240412,Panethite,0.4472135955
Aegirine,Nepheline,0.444392066271,Riebeckite,0.440379011474,Arfvedsonite,0.396779911842,Sodalite,0.39255884895,Cancrinite,0.327132374125,Aegirine-augite,0.31476400506,Eudialyte,0.289119371366,Astrophyllite,0.263257167868,Augite,0.25656619836,Analcime,0.25282172196
Aegirine-augite,Sodalite,0.444707438528,Potassic-magnesio-fluoro-arfvedsonite,0.342997170285,Cancrinite,0.338953840342,Aegirine,0.31476400506,Minehillite,0.297044262893,Cuprostibite,0.297044262893,Marsturite,0.297044262893,Roweite,0.297044262893,Cahnite,0.297044262893,Hellandite-(Y),0.297044262893
Aenigmatite,Epididymite,0.4,Gaidonnayite,0.392232270276,Mosandrite,0.36514837167,Eggletonite,0.346410161514,Arfvedsonite,0.341525987298,Parisite-(Ce),0.335410196625,Polylithionite,0.32349831961,Selenopolybasite,0.316227766017,Lovozerite,0.316227766017,Georgechaoite,0.316227766017
Aerinite,Samfowlerite,0.36514837167,Canaphite,0.36514837167,Tritomite-(Y),0.36514837167,Marsturite,0.36514837167,Wawayandaite,0.36514837167,Roweite,0.36514837167,Feitknechtite,0.36514837167,Cuprostibite,0.36514837167,Franklinfurnaceite,0.36514837167,Sclarite,0.36514837167
Aeschynite-(Ce),Fluorannite,0.57735026919,Jungite,0.36514837167,Hafnon,0.316227766017,Madocite,0.298142397,Ferronigerite-2N1S,0.298142397,Steacyite,0.298142397,Parisite-(Ce),0.285773803325,Calciosamarskite,0.273861278753,Fluorophlogopite,0.263523138347,Kolwezite,0.258198889747
Aeschynite-(Y),Allanite-(Nd),0.475190963311,Eggletonite,0.439941345064,Fluorannite,0.401609664451,Fergusonite-(Ce),0.401609664451,Bastnasite-(Y),0.401609664451,Zircophyllite,0.359210604054,Gadolinite-(Y),0.356839551052,Rinkite,0.3175003175,Florencite-(Ce),0.313544720668,Lavenite,0.311085508419
Afghanite,Kanoite,0.73029674334,Chromo-alumino-povondraite,0.666666666667,Chromium-dravite,0.666666666667,Donpeacorite,0.666666666667,Warwickite,0.594088525786,Ferrohogbomite-2N2S,0.5,Isokite,0.5,Turneaureite,0.492365963917,Namuwite,0.471404520791,Grandidierite,0.433012701892
Afmite,Kobokoboite,1.0,Matulaite,0.547722557505,Eastonite,0.462910049886,Millosevichite,0.408248290464,Godovikovite,0.408248290464,Giorgiosite,0.408248290464,Berndtite,0.408248290464,Sulphur-beta,0.408248290464,Ottemannite,0.408248290464,Steklite,0.408248290464
Afwillite,Riversideite,0.797724035217,Hydrocalumite,0.674199862463,Plombierite,0.674199862463,Jennite,0.674199862463,Nadorite,0.674199862463,Oyelite,0.674199862463,Hydroxylellestadite,0.674199862463,Bultfonteinite,0.609271795845,Ganomalite,0.609271795845,Foshagite,0.609271795845
Agaite,Andychristyite,1.0,Paratimroseite,0.925820099773,Markcooperite,0.925820099773,Thorneite,0.866025403784,Eckhardite,0.866025403784,Eztlite,0.833333333333,Bairdite,0.833333333333,Chromschieffelinite,0.833333333333,Telluroperite,0.816496580928,Fuettererite,0.77151674981
Agardite-(Ce),Lindackerite,0.912870929175,Goudeyite,0.833333333333,Dadsonite,0.666666666667,Luetheite,0.566138517072,Alpersite,0.547722557505,Teallite,0.547722557505,Ganterite,0.547722557505,Rhabdophane-(Ce),0.468292905791,Wroewolfeite,0.408248290464,Redondite,0.408248290464
Agardite-(La),Banalsite,0.688530372659,Jonesite,0.639009650423,Barioperovskite,0.639009650423,Orthojoaquinite-(Ce),0.544949260913,Bario-orthojoaquinite,0.544949260913,Hanawaltite,0.487950036474,Deanesmithite,0.487950036474,Koninckite,0.487950036474,Aurivilliusite,0.487950036474,Clearcreekite,0.487950036474
Agardite-(Nd),Samsonite,0.5,Triangulite,0.4472135955,Marokite,0.4472135955,Sorbyite,0.408248290464,Cryolithionite,0.408248290464,Simmonsite,0.408248290464,Agardite-(Y),0.38490017946,Eriochalcite,0.353553390593,Blakeite,0.353553390593,Chapmanite,0.353553390593
Agardite-(Y),Adamite,0.3917616855,Fraipontite,0.384948676931,Agardite-(Nd),0.38490017946,Jonesite,0.357217254156,Barioperovskite,0.357217254156,Goudeyite,0.353553390593,Hidalgoite,0.348155311911,Mixite,0.342997170285,Arsenbrackebuschite,0.34020690872,Banalsite,0.336787657027
Agrellite,Kentbrooksite,0.7453559925,Monazite-(Nd),0.707106781187,Wohlerite,0.707106781187,Monazite-(La),0.674199862463,Lavenite,0.645497224368,Rhabdophane-(Nd),0.565685424949,Rhabdophane-(La),0.565685424949,Liandratite,0.478091443734,Miserite,0.478091443734,Waylandite,0.4472135955
Aguilarite,Fischesserite,0.500979432868,Naumannite,0.451848057058,Berzelianite,0.379536057638,Aurostibite,0.341565025532,Umangite,0.341565025532,Petrovskaite,0.341565025532,Moschellandsbergite,0.326598632371,Miargyrite,0.294147299401,Diaphorite,0.292770021885,Selenopolybasite,0.288675134595
Aikinite,Matildite,0.426477352134,Emplectite,0.3822211891,Pavonite,0.373978796003,Mawsonite,0.324509565726,Benjaminite,0.324324652449,Koechlinite,0.317771963803,Krupkaite,0.3072549339,Gustavite,0.306061706348,Cupropavonite,0.305352408276,Berryite,0.303088572486
Ajoite,Maricopaite,0.59160797831,Papagoite,0.59160797831,Macphersonite,0.59160797831,Ferrierite-Na,0.580947501931,Markascherite,0.474341649025,Meta-alunogen,0.471939903724,Kamitugaite,0.4472135955,Raygrantite,0.4472135955,Cuprorivaite,0.4472135955,Hemihedrite,0.41576092031
Akaganeite,Luetheite,0.306970306757,Ferro-ferri-fluoro-leakeite,0.282842712475,Geerite,0.253546276419,Schwertmannite,0.252982212813,Eskebornite,0.237170824513,Arsenogorceixite,0.237170824513,Hydrobasaluminite,0.221359436212,Alpersite,0.212132034356,Radtkeite,0.212132034356,Kenhsuite,0.212132034356
Akermanite,Calcio-olivine,0.597614304667,Zeophyllite,0.597614304667,Brugnatellite,0.597614304667,Juanite,0.597614304667,Harkerite,0.507092552837,Rankinite,0.472455591262,Bredigite,0.472455591262,Cebollite,0.445435403187,Norsethite,0.445435403187,Zirkelite,0.428571428571
Akimotoite,Majorite,0.755928946018,Ringwoodite,0.57735026919,Xenotime-(Yb),0.5,Bicchulite,0.5,Changbaiite,0.5,Stishovite,0.471404520791,Mourite,0.4472135955,Kilchoanite,0.4472135955,Calcio-olivine,0.4472135955,Zeophyllite,0.4472135955
Akrochordite,Kraisslite,1.0,Canavesite,1.0,Parabrandtite,1.0,Brandtite,1.0,Lawsonbauerite,1.0,Gerstmannite,1.0,Ojuelaite,1.0,Ogdensburgite,1.0,Niahite,1.0,Torreyite,1.0
Aktashite,Chaidamuite,1.0,Tvalchrelidzeite,1.0,Laffittite,0.881917103688,Weilite,0.836660026534,Christite,0.797724035217,Rauenthalite,0.797724035217,Polhemusite,0.797724035217,Curetonite,0.77151674981,Wakabayashilite,0.707106781187,Gaitite,0.668153104781
Alabandite,Alleghanyite,0.274284885005,Daubreelite,0.262104964569,Sonolite,0.240320641426,Oldhamite,0.238047614285,Kutnohorite,0.234007175721,Tephroite,0.222435912162,Schollhornite,0.216930457819,Schreibersite,0.212818892514,Cohenite,0.210333535316,Osbornite,0.208123780528
Alamosite,Wherryite,0.679366220487,Queitite,0.638284738504,Luddenite,0.60858061945,Kamitugaite,0.57735026919,Raygrantite,0.57735026919,Wickenburgite,0.561083607687,Lanarkite,0.553010041338,Paralaurionite,0.516397779494,Bideauxite,0.509175077217,Macquartite,0.509175077217
Albite,Microcline,0.534480271548,Muscovite,0.447490646022,Schorl,0.427888295621,Beryl,0.414652910775,Fluorapatite,0.400488527702,Almandine,0.362407989699,Titanite,0.341517794558,Zircon,0.32855751346,Orthoclase,0.301057176788,Actinolite,0.29229516773
Aleksite,Livingstonite,0.54554472559,Balkanite,0.507092552837,Plagionite,0.503952630679,Alumohydrocalcite,0.462910049886,Rosslerite,0.428571428571,Whitecapsite,0.428571428571,Skinnerite,0.428571428571,Bartonite,0.400891862869,Playfairite,0.377964473009,Samsonite,0.377964473009
Alforsite,Macdonaldite,0.917662935482,Fencooperite,0.901387818866,Walstromite,0.894427191,Sanbornite,0.894427191,Krauskopfite,0.875,Gillespite,0.872871560944,Pellyite,0.868599036215,Ferroericssonite,0.868599036215,Cerchiaraite-(Fe),0.868599036215,Bigcreekite,0.839146391678
Algodonite,Domeykite,0.561951486949,Koutekite,0.53033008589,Calumetite,0.472455591262,Kamiokite,0.467707173347,Novakite,0.395284707521,Sainfeldite,0.395284707521,Paxite,0.395284707521,Chalconatronite,0.343203236492,Moolooite,0.3125,Humboldtine,0.266500895445
Aliettite,Gortdrumite,1.0,Cadmium,1.0,Gruzdevite,1.0,Arsenolamprite,0.912870929175,Carlinite,0.790569415042,Frankdicksonite,0.73029674334,Ellisite,0.73029674334,Monazite-(La),0.674199862463,Tungstenite,0.674199862463,Redondite,0.67082039325
Allactite,Hauckite,1.0,Kolicite,1.0,Yeatmanite,0.948683298051,Johnbaumite,0.948683298051,Holdenite,0.942809041582,Chlorophoenicite,0.904534033733,Hodgkinsonite,0.904534033733,Miguelromeroite,0.881917103688,Sterlinghillite,0.881917103688,Mooreite,0.881917103688
Allanite-(Ce),Monazite-(Ce),0.353949733931,Bastnasite-(Ce),0.299542559451,Gadolinite-(Y),0.290784544678,Fergusonite-(Y),0.258897716287,Synchysite-(Y),0.253063332481,Titanite,0.247637521803,Zircon,0.240435668842,Microcline,0.239268064797,Chamosite,0.23712058065,Aeschynite-(Y),0.234702988231
Allanite-(La),Labuntsovite-Fe,0.7453559925,Tetraferriannite,0.7453559925,Yofortierite,0.7453559925,Paraumbite,0.666666666667,Lenoblite,0.666666666667,Delindeite,0.596284794,Lourenswalsite,0.596284794,Labuntsovite-Mn,0.596284794,Seidite-(Ce),0.596284794,Nenadkevichite,0.589255650989
Allanite-(Nd),Kosmochlor,0.507092552837,Roaldite,0.507092552837,Aeschynite-(Y),0.475190963311,Hyalotekite,0.462910049886,Kanonaite,0.462910049886,Manandonite,0.462910049886,Lautite,0.436435780472,Paulkerrite,0.428571428571,Nickelboussingaultite,0.428571428571,Macphersonite,0.428571428571
Allanite-(Y),Stillwellite-(Ce),0.679366220487,Olenite,0.416025147169,Hyalotekite,0.339683110243,Lanthanite-(La),0.336336396998,Lautite,0.32025630761,Allanite-(Nd),0.314485451017,Akermanite,0.296499726664,Kainosite-(Y),0.296068454106,Proto-ferro-anthophyllite,0.277350098113,Glushinskite,0.277350098113
Allargentum,Proto-anthophyllite,0.4472135955,Proto-ferro-anthophyllite,0.4472135955,Fluoro-riebeckite,0.4472135955,Kolwezite,0.4472135955,Yttrocolumbite-(Y),0.4,Vanarsite,0.4,Upalite,0.4,Bluestreakite,0.4,Briartite,0.4,Novakite,0.4
Alleghanyite,Tephroite,0.665846355458,Sonolite,0.599485868684,Caryopilite,0.529812942826,Jacobsite,0.511581795679,Bustamite,0.481681994535,Manganhumite,0.473879102207,Friedelite,0.468292905791,Galaxite,0.449744796342,Kutnohorite,0.442012217747,Schallerite,0.399361531915
Alloclasite,Petersite-(Ce),0.424264068712,Lautite,0.36514837167,Susannite,0.36514837167,Paulkerrite,0.3585685828,Reichenbachite,0.3585685828,Nickelzippeite,0.3585685828,Lausenite,0.3585685828,Guildite,0.3585685828,Zinczippeite,0.3585685828,Stilbite-Na,0.352332131709
Allophane,Halloysite-10A,0.334788115024,Cyanotrichite,0.281339551899,Brochantite,0.253271756454,Chalcophanite,0.245138522232,Shattuckite,0.242510167769,Atacamite,0.234551204087,Antlerite,0.23118224344,Lanarkite,0.231100346203,Chalcanthite,0.230278126557,Libethenite,0.227369411387
Alluaudite,Perloffite,0.506369683542,Sicklerite,0.4959348919,Ferrisicklerite,0.410046184052,Tavorite,0.408248290464,Heterosite,0.401350559376,Phosphoferrite,0.400668337977,Wyllieite,0.399704032516,Griphite,0.399704032516,Pahasapaite,0.392232270276,Tiptopite,0.392232270276
Almandine,Schorl,0.442435170918,Microcline,0.422894398812,Muscovite,0.386639137742,Fluorapatite,0.366453332728,Albite,0.362407989699,Beryl,0.354427699375,Columbite-(Fe),0.302388260869,Staurolite,0.299015403378,Annite,0.277436099812,Zircon,0.274765669806
Alpersite,Ganterite,0.6,Teallite,0.6,Lindackerite,0.6,Goudeyite,0.547722557505,Dadsonite,0.547722557505,Agardite-(Ce),0.547722557505,Redondite,0.4472135955,Arsenogorceixite,0.4472135955,Playfairite,0.4472135955,Samsonite,0.4472135955
Alstonite,Paralstonite,0.73029674334,Bradleyite,0.589255650989,Paralabuntsovite-Mg,0.516397779494,Benstonite,0.516397779494,Ewaldite,0.516397779494,Mckelveyite-(Y),0.516397779494,Moissanite,0.435194139889,Loughlinite,0.416666666667,Esseneite,0.387298334621,Ferroindialite,0.387298334621
Altaite,Hessite,0.501359633043,Petzite,0.464127728564,Coloradoite,0.418420826253,Melonite,0.403322756174,Krennerite,0.399095293515,Tellurium,0.392559987091,Stutzite,0.36537680358,Sylvanite,0.36534520713,Calaverite,0.353398132117,Rickardite,0.296381418596
Alum-(K),Rameauite,0.321287731561,Quenstedtite,0.306335832427,Krausite,0.295121626103,Tschermigite,0.2871898429,Destinezite,0.283980917124,Zugshunstite-(Ce),0.283980917124,Levinsonite-(Y),0.283980917124,Coskrenite-(Ce),0.283980917124,Botryogen,0.271537693321,Teepleite,0.26940795304
Alum-(Na),Lautite,0.462910049886,Flagstaffite,0.400891862869,Jungite,0.377964473009,Luetheite,0.370624658331,Kosmochlor,0.3585685828,Roaldite,0.3585685828,Moorhouseite,0.3585685828,Grandviewite,0.327326835354,Ferronigerite-2N1S,0.308606699924,Steacyite,0.308606699924
Aluminite,Levinsonite-(Y),0.456435464588,Zugshunstite-(Ce),0.456435464588,Destinezite,0.456435464588,Coskrenite-(Ce),0.456435464588,Natrouranospinite,0.36514837167,Slavikite,0.360843918244,Mummeite,0.34020690872,Dzharkenite,0.333333333333,Guettardite,0.333333333333,Threadgoldite,0.333333333333
Aluminoceladonite,Macfallite,0.67082039325,Sainfeldite,0.67082039325,Paxite,0.67082039325,Pumpellyite-(Mn2+),0.67082039325,Kamiokite,0.566946709514,Moolooite,0.53033008589,Luanheite,0.5,Orientite,0.5,Koutekite,0.5,Argentopentlandite,0.5
Aluminocopiapite,Kornelite,0.377964473009,Magnesiocopiapite,0.375469630741,Szomolnokite,0.369489511228,Freboldite,0.345032779671,Fibroferrite,0.330486711328,Ferricopiapite,0.329775088131,Coquimbite,0.319255902649,Meta-aluminite,0.314970394174,Strelkinite,0.314970394174,Yingjiangite,0.314970394174
Aluminocoquimbite,Ivsite,1.0,Meisserite,1.0,Deliensite,1.0,Dansite-(Mn),1.0,Dansite,1.0,Fermiite,1.0,Boyleite,1.0,Theresemagnanite,1.0,Wetherillite,1.0,Lishizhenite,1.0
Alumohydrocalcite,Callaghanite,0.738548945876,Nakauriite,0.679366220487,Balkanite,0.547722557505,Vikingite,0.522232967867,Pokrovskite,0.5,Dypingite,0.462910049886,Skinnerite,0.462910049886,Whitecapsite,0.462910049886,Aleksite,0.462910049886,Rosslerite,0.462910049886
Alunite,Kaolinite,0.298410896285,Jarosite,0.292605060901,Zunyite,0.244537659557,Natroalunite,0.243723367816,Dickite,0.232909191287,Diaspore,0.228424638712,Sulphur,0.226866008697,Halotrichite,0.225831426588,Pyrophyllite,0.218596412446,Chalcanthite,0.216280918331
Alunogen,Halotrichite,0.37091953041,Copiapite,0.338312025289,Voltaite,0.316793975541,Pentahydrite,0.29514066805,Pickeringite,0.289872223505,Epsomite,0.284869071503,Coquimbite,0.28152506119,Rozenite,0.280102318536,Romerite,0.2760887226,Butlerite,0.271537693321
Amarantite,Oyelite,0.387298334621,Hydroxylellestadite,0.387298334621,Jennite,0.387298334621,Plombierite,0.387298334621,Hydrocalumite,0.387298334621,Nadorite,0.387298334621,Arrojadite-(BaFe),0.353553390593,Ernstite,0.353553390593,Cernyite,0.353553390593,Garyansellite,0.353553390593
Amblygonite,Spodumene,0.409110484224,Lithiophilite,0.396711417802,Sicklerite,0.373680188002,Alluaudite,0.33836394755,Montebrasite,0.317216200828,Elbaite,0.314999692383,Triphylite,0.303131697229,Cookeite,0.298884353511,Stibiotantalite,0.298575429032,Hureaulite,0.286286238476
Amesite,Georgerobinsonite,0.403473292393,Bideauxite,0.403473292393,Macquartite,0.403473292393,Bobmeyerite,0.403473292393,Yedlinite,0.403473292393,Surite,0.403473292393,Pabstite,0.340997169735,Queitite,0.32186034291,Plumbotsumite,0.314999692383,Plumbonacrite,0.308157817214
Ammineite,Simonkolleite,1.0,Parkinsonite,1.0,Mammothite,0.763762615826,Cumengeite,0.763762615826,Ashburtonite,0.763762615826,Clinoatacamite,0.57735026919,Glushinskite,0.566946709514,Rongibbsite,0.507092552837,Pseudoboleite,0.491303684441,Kanonaite,0.462910049886
Ammonioalunite,Hohmannite,0.51031036308,Redingtonite,0.51031036308,Letovicite,0.5,Buddingtonite,0.375,Arsenogorceixite,0.375,Lecontite,0.375,Eskebornite,0.375,Roquesite,0.335410196625,Metastibnite,0.32819623087,Sassolite,0.316227766017
Ammoniojarosite,Letovicite,0.57735026919,Tschermigite,0.464207082549,Levinsonite-(Y),0.430331482912,Coskrenite-(Ce),0.430331482912,Zugshunstite-(Ce),0.430331482912,Destinezite,0.430331482912,Molysite,0.38490017946,Slavikite,0.34020690872,Dorrite,0.34020690872,Jurbanite,0.290129426593
Ammoniomagnesiovoltaite,Huizingite-(Al),1.0,Adranosite-(Fe),1.0,Kremersite,1.0,Pyracmonite,1.0,Sabieite,1.0,Clairite,1.0,Carlsonite,1.0,Lonecreekite,0.845154254729,Boussingaultite,0.46625240412,Panethite,0.4472135955
Analcime,Natrolite,0.527132542307,Thomsonite-Ca,0.370230326185,Mesolite,0.34093645766,Laumontite,0.305914384687,Prehnite,0.302069209548,Datolite,0.295277007397,Mordenite,0.282140258714,Fluorapophyllite-(K),0.2686558311,Nepheline,0.257587997199,Aegirine,0.25282172196
Anandite,Cerchiaraite-(Fe),0.836660026534,Ferroericssonite,0.836660026534,Pellyite,0.836660026534,Devitoite,0.80622577483,Fencooperite,0.80622577483,Bigcreekite,0.750555349947,Alforsite,0.726722092687,Macdonaldite,0.71818484646,Walstromite,0.7,Sanbornite,0.7
Anapaite,Keckite,0.57735026919,Natropalermoite,0.57735026919,Goedkenite,0.57735026919,Palermoite,0.57735026919,Foggite,0.57735026919,Samuelsonite,0.57735026919,Nizamoffite,0.57735026919,Hagendorfite,0.57735026919,Bjarebyite,0.527046276695,Kryzhanovskite,0.495433694307
Anatase,Brookite,0.4751674416,Rutile,0.317493552242,Zircon,0.279492325181,Titanite,0.277758771024,Chamosite,0.248986897021,Ilmenite,0.245626400278,Fluorapatite,0.243000657976,Clinochlore,0.236684707658,Orthoclase,0.227777246192,Xenotime-(Y),0.22520347985
Ancylite-(Ce),Lamprophyllite,0.506369683542,Loparite-(Ce),0.506369683542,Barytolamprophyllite,0.427960492511,Henrymeyerite,0.423659272868,Crichtonite,0.35805743702,Labuntsovite-Fe,0.35805743702,Natroniobite,0.35805743702,Tetraferriannite,0.35805743702,Lanthanite-(Ce),0.35805743702,Yofortierite,0.35805743702
Andalusite,Sillimanite,0.266556804409,Cordierite,0.260526753496,Pyrophyllite,0.255344395642,Lazulite,0.248156923765,Staurolite,0.219797001989,Corundum,0.21227440472,Diaspore,0.208463997459,Rutile,0.205893103321,Topaz,0.201985417222,Chloritoid,0.198107417409
Andersonite,Natrozippeite,0.59796541315,Magnesiozippeite,0.411231446812,Cejkaite,0.404888165089,Bayleyite,0.388168808778,Billietite,0.386045718241,Ferroselite,0.380250133379,Nashite,0.364399348581,Gordaite,0.364399348581,Rossite,0.36214298417,Schrockingerite,0.357645941109
Andradite,Grossular,0.376752381508,Wollastonite,0.326516344984,Diopside,0.315372354478,Hedenbergite,0.291674655668,Vesuvianite,0.291128487086,Actinolite,0.287308029928,Tremolite,0.282313598087,Epidote,0.26504620821,Orthoclase,0.25916981456,Titanite,0.250222179571
Andychristyite,Agaite,1.0,Paratimroseite,0.925820099773,Markcooperite,0.925820099773,Thorneite,0.866025403784,Eckhardite,0.866025403784,Eztlite,0.833333333333,Bairdite,0.833333333333,Chromschieffelinite,0.833333333333,Telluroperite,0.816496580928,Fuettererite,0.77151674981
Anglesite,Cerussite,0.574101188874,Hemimorphite,0.439189246807,Smithsonite,0.41793112291,Wulfenite,0.413949584814,Linarite,0.388184431418,Pyromorphite,0.365451728833,Mimetite,0.362224687604,Brochantite,0.34584703323,Aurichalcite,0.344721469083,Hydrozincite,0.340234535093
Anhydrite,Gypsum,0.365018724232,Halite,0.334594047515,Sulphur,0.254067267981,Celestine,0.252609210331,Sylvite,0.238481473348,Hauerite,0.200651821391,Dolomite,0.197459022781,Atacamite,0.194171142567,Digenite,0.183965786196,Andradite,0.181282179807
Anilite,Fluorstrophite,0.408248290464,Djurleite,0.37310858911,Bario-orthojoaquinite,0.348155311911,Orthojoaquinite-(Ce),0.348155311911,Idaite,0.34426518633,Edoylerite,0.327326835354,Hanawaltite,0.327326835354,Szymanskiite,0.327326835354,Deanesmithite,0.327326835354,Donharrisite,0.327326835354
Ankerite,Siderite,0.28482379464,Dolomite,0.240866150428,Calcite,0.222381638973,Arsenopyrite,0.215472581333,Chalcopyrite,0.212687170795,Tetrahedrite,0.212551347124,Sphalerite,0.21252950913,Pyrite,0.210007489632,Goethite,0.207919639693,Baryte,0.204728028134
Annabergite,Skutterudite,0.426969286782,Nickelskutterudite,0.422644518662,Nickeline,0.398844503067,Gersdorffite-P213,0.359123213577,Rammelsbergite,0.352948715291,Erythrite,0.327007647725,Safflorite,0.279402101291,Pararammelsbergite,0.271448357015,Retgersite,0.245255735794,Hornesite,0.242790791467
Annite,Columbite-(Fe),0.343932710778,Almandine,0.277436099812,Fluorapatite,0.271895829247,Albite,0.263949326593,Microcline,0.261963278107,Cookeite,0.259179870178,Elbaite,0.247261648632,Bertrandite,0.245080894851,Tantalite-(Mn),0.243844225003,Schorl,0.235796386936
Anorthite,Pigeonite,0.298658634725,Spinel,0.242771370534,Augite,0.241076038624,Tridymite,0.239571597242,Tetrataenite,0.238749836468,Troilite,0.236319749428,Edenite,0.232250102956,Hercynite,0.226745632915,Fluoborite,0.226186961574,Nepheline,0.224828898336
Anorthominasragrite,Bobjonesite,0.816496580928,Orthominasragrite,0.816496580928,Freboldite,0.790569415042,Minasragrite,0.790569415042,Meta-aluminite,0.721687836487,Strelkinite,0.57735026919,Yingjiangite,0.57735026919,Heinrichite,0.559016994375,Goldichite,0.534522483825,Bergenite,0.53033008589
Ansermetite,Dickthomssenite,0.716114874039,Martyite,0.688530372659,Lasalite,0.67082039325,Karpenkoite,0.57735026919,Orschallite,0.57735026919,Postite,0.547722557505,Dzharkenite,0.527046276695,Threadgoldite,0.527046276695,Julgoldite-(Fe2+),0.489897948557,Nashite,0.489897948557
Antarcticite,Schairerite,0.612372435696,Merlinoite,0.612372435696,Faujasite-Ca,0.612372435696,Galeite,0.612372435696,Sulphohalite,0.612372435696,Eztlite,0.5,Fluorphosphohedyphane,0.5,Bairdite,0.5,Agaite,0.5,Reynoldsite,0.5
Anthonyite,Sengierite,0.64168894792,Claringbullite,0.600245047999,Kiddcreekite,0.600245047999,Ruizite,0.560112033611,Apachite,0.560112033611,Spertiniite,0.560112033611,Bogdanovite,0.550019098217,Velikite,0.550019098217,Cesarolite,0.550019098217,Stannoidite,0.550019098217
Anthophyllite,Talc,0.299773747333,Cummingtonite,0.278721556092,Enstatite,0.2616084166,Gedrite,0.255450575352,Tremolite,0.250775005621,Actinolite,0.24965001671,Cordierite,0.244135702513,Vermiculite,0.232947340161,Corundum,0.229958550071,Gahnite,0.191679250067
Antigorite,Brucite,0.329914439537,Chrysotile,0.318398226133,Forsterite,0.291284650622,Clinochlore,0.290149493509,Magnesite,0.283504606987,Lizardite,0.28126935551,Talc,0.274396333125,Enstatite,0.260750438087,Pyroaurite,0.24916186035,Tremolite,0.247697606476
Antimony,Senarmontite,0.260869959728,Petrovskaite,0.25,Aurostibite,0.25,Berzelianite,0.227284322524,Cervantite,0.224751024222,Empressite,0.218217890236,Arsenic,0.217968868256,Diaphorite,0.214285714286,Fischesserite,0.206257161831,Pyrostilpnite,0.204579272096
Antlerite,Chalcanthite,0.338801378589,Cyanotrichite,0.32271172452,Hetaerolite,0.318737206164,Brochantite,0.315854194987,Rhomboclase,0.307920143568,Djurleite,0.301057865119,Szomolnokite,0.298005603051,Devilline,0.291042750044,Spangolite,0.290688837075,Siderotil,0.285773803325
Apachite,Ruizite,0.666666666667,Junitoite,0.617213399848,Gilalite,0.617213399848,Clinohedrite,0.57735026919,Ordonezite,0.57735026919,Anthonyite,0.560112033611,Whelanite,0.560112033611,Scawtite,0.544331053952,Stringhamite,0.481543412343,Paralaurionite,0.451848057058
Apexite,Playfairite,0.894427191,Hydroglauberite,0.7453559925,Cejkaite,0.707106781187,Chatkalite,0.6,Sillenite,0.6,Shadlunite,0.6,Litidionite,0.547722557505,Zapatalite,0.547722557505,Magnesiozippeite,0.512989176043,Zincolibethenite,0.507092552837
